TSNE_1,TSNE_2
-43.441273,33.37215
-36.402153,28.342173
-36.41269,22.900051
-34.173946,31.74336
-25.288843,19.919588
-35.32159,23.529928
-32.947453,30.595493
-33.18527,16.175516
-39.443787,22.740961
-48.488903,19.970264
-33.974888,8.567568
-41.040043,31.178812
-45.0476,19.26675
-30.380507,13.062092
-21.21774,11.201844
-46.671936,30.040245
-34.64878,20.74937
-38.88473,24.575397
-36.28927,30.89749
-44.425682,21.390076
-51.348915,25.513264
-49.46193,34.96229
-49.45772,34.99249
-38.64523,24.39796
-45.173996,19.609879
-32.78378,16.673164
-21.732685,20.890144
-58.402397,32.99964
-33.96528,28.952475
-49.86665,29.619856
-28.344885,21.128057
-48.58082,21.625914
-34.477474,9.991132
-32.843307,19.14167
-45.15277,14.758915
-30.665827,31.153507
-51.74839,32.55654
-37.94087,26.173584
-44.61482,23.543821
-42.442703,31.930788
-10.051379,-14.268109
-41.942677,25.428913
-41.288754,26.001356
-42.846485,23.40624
-42.39799,19.097424
-35.40661,29.556915
-45.47357,15.23219
-38.197914,26.201353
-26.330421,19.43542
-31.980268,18.051464
-35.699635,16.336937
-43.047283,39.73868
-49.008415,20.412643
-31.048433,18.656462
-33.510983,31.722588
-32.672535,28.824446
-35.26521,30.003649
-32.322567,13.789781
-47.22997,22.392984
-29.593773,13.200104
-25.97332,11.546997
-45.589394,31.990767
-55.76476,32.888416
-32.865322,24.292313
-25.653147,16.706501
-54.680904,29.618624
-38.574387,24.189884
-53.877388,34.785065
-42.03149,14.700937
-48.34715,22.810385
-40.637886,33.60679
-43.393475,32.726295
-54.07619,30.054585
-34.51064,22.088516
-50.828407,32.1022
-35.449306,37.291702
-24.825226,10.519194
-33.013683,21.088726
-41.249146,32.65715
-32.681065,29.89798
-46.667408,30.69322
-46.72512,17.804302
-36.576347,33.404076
-40.311882,25.520185
-46.56726,25.611633
-42.516293,20.62218
-43.831665,23.143515
-55.50943,35.530556
-33.9168,32.250465
-57.171818,33.97463
-45.573074,32.911556
-51.437386,32.481087
-31.666264,17.062546
-32.583557,32.52009
-24.33159,11.305164
-41.977177,14.599945
-51.128044,22.095943
-32.470047,16.46777
-27.831364,20.320253
-49.020927,26.625837
-34.464912,19.856081
-36.909393,29.461878
-24.315332,6.774735
-47.461803,30.960367
-33.36642,31.978844
-35.923717,32.670387
-34.49626,21.852097
-34.64701,32.77789
-53.156776,23.166786
-32.89746,30.81176
-41.18172,36.686718
-24.300943,6.716281
-34.000515,21.738443
-50.612614,24.927101
-34.3345,40.56817
-33.797363,33.10523
-48.13691,43.360043
-21.506239,11.436625
-42.913204,23.850315
-31.374826,18.619144
-33.138065,30.143417
-35.79805,16.844229
-47.554516,32.349228
-36.073883,21.950085
-58.056065,33.032867
-29.52555,20.533886
-35.488434,30.908102
-34.903107,30.724865
-35.513428,36.685226
-33.171585,37.90982
-44.256382,16.49852
-44.917294,33.32439
-48.392635,31.956146
-40.30875,39.098034
-52.073795,23.05386
-31.854465,10.822379
-34.669823,23.96713
-33.35532,31.206205
-31.496897,18.613838
-44.347027,33.398293
-35.6948,22.480034
-37.80937,25.930655
-35.667507,27.117453
-31.76445,29.608328
-28.358547,20.783163
-51.203537,21.543356
-29.52482,20.566214
-34.693592,34.777016
-34.091198,9.212178
-48.210613,27.268862
-44.619976,31.326193
-32.19455,14.511274
-44.987484,17.487513
-26.124582,19.505875
-43.611065,20.735378
-55.52223,25.742317
-45.387794,17.899683
-40.021027,33.596684
-45.472687,31.869947
-33.795643,24.870272
-32.91528,31.576538
-38.25274,42.85528
-34.734814,26.36918
-35.406036,32.30285
-43.645203,32.12985
-50.377163,26.546305
-45.16692,15.007985
-47.912994,20.33746
-32.085396,18.635532
-38.538826,24.251572
-34.62857,37.198936
-34.451797,20.294968
-49.678867,23.758577
-22.254122,15.9251585
-52.64578,34.88341
-37.070564,23.473108
-47.812878,42.392624
-26.440924,13.956972
-36.98652,23.133732
-26.305502,13.430107
-51.642677,31.719158
-45.201393,14.805022
-45.142933,14.733032
-32.515434,32.670944
-38.851444,24.575706
-40.67936,26.21268
-38.919132,22.87184
-51.18957,22.39048
-33.40741,14.122944
-35.68288,23.789558
-37.09298,31.731094
-38.041523,23.847954
-46.841423,21.548033
-40.19983,39.02663
-34.55344,34.947464
-56.42738,35.617428
-45.376072,22.843843
-45.425457,15.119355
-34.894295,41.92747
-37.918015,36.238037
-47.190865,17.838793
-45.529835,15.53437
-36.162926,31.022396
-33.92802,38.16749
-36.533604,28.394361
-32.865196,19.296217
-36.440193,25.455458
-43.885086,16.169771
-33.453945,28.471968
-25.23915,29.273691
-28.612053,10.131275
-33.82962,24.083933
-27.865452,27.589607
-36.565594,10.117961
-28.215908,28.100967
-34.315105,22.497686
-9.970849,23.71901
-25.604256,31.908049
-27.679514,29.431658
-40.541813,13.04034
-38.18954,36.74157
-38.19855,19.2066
-33.70058,28.014166
-24.430769,18.787598
-40.39451,21.591034
-36.667747,34.36994
-25.291603,29.517904
-34.387093,10.70746
-26.280813,27.504482
-26.951645,30.821777
-29.11869,29.63226
-31.41664,11.877952
-39.260605,22.447517
-30.913109,11.461341
-25.554546,21.851055
-45.038937,15.592167
-29.118135,29.238594
-26.194565,27.381872
-25.613846,29.593964
-31.701044,27.041721
-41.179905,19.20768
-26.193941,26.912659
-28.27017,30.002863
-37.094112,10.262922
-27.644405,21.849077
-32.99018,29.807055
-31.27726,9.216247
-29.827967,14.585081
-28.505718,27.603024
-29.71071,15.991727
-31.42973,13.102525
-27.796227,27.870651
-31.076868,26.363651
-42.836506,18.870495
-32.55537,28.61483
-31.557968,10.441223
-33.34589,17.011595
-32.889313,25.764132
-32.740593,28.451338
-37.398655,10.330754
-29.214762,22.103354
-33.54832,8.360901
-36.872784,10.227345
-28.75591,10.863284
-35.724907,22.297335
-31.674711,25.473862
-29.656921,13.134508
-32.881927,26.728632
-26.104351,27.60554
-29.976595,31.468357
-34.53623,16.712784
-34.18231,13.216292
-29.160069,11.925612
-31.601131,13.047158
-25.07807,27.583889
-42.630768,20.500942
-31.723196,30.823334
-32.731537,15.877497
-42.01384,17.440857
-8.88733,-8.7872505
-28.688543,27.531525
-28.720331,28.067593
-34.86003,17.733477
-28.682335,27.44475
-25.537516,29.861275
-43.761826,14.916593
-35.6894,10.054232
-29.650038,27.97417
-31.696857,25.695591
-29.936035,12.078616
-31.472605,25.512106
-31.11716,25.65881
-41.298203,19.911556
-28.951403,29.113888
-36.570023,36.73118
-26.493979,31.222105
-27.885273,27.698484
-33.88873,13.787348
-35.597908,23.028446
-31.191525,11.746316
-32.617775,20.259373
-34.047863,13.461093
-37.044743,23.357286
-31.95226,12.85982
-25.17523,28.765364
-33.740143,17.27078
-26.980509,26.372093
-4.639748,-7.9040647
-33.786247,17.225533
-28.466131,27.971481
-29.406435,25.128658
-36.969513,28.720581
-31.338783,25.26187
-33.993565,9.506578
-33.890186,9.963514
-34.85227,7.788659
-25.14288,21.671345
-31.617664,13.135656
-29.498955,26.501844
-34.25565,14.627371
-25.961866,21.840816
-29.121372,28.539795
-33.205547,14.707564
-30.15226,8.470408
-31.266047,25.016453
-29.867973,13.545264
-30.230864,12.71017
-29.158915,27.41603
-26.574707,26.89068
-27.390356,30.00117
-38.31522,12.312973
-27.582226,29.823915
-34.138775,9.475087
-34.377113,12.46266
-44.063583,20.438608
-28.572584,27.982706
-37.389503,22.78346
-25.55161,31.935804
-28.126753,27.421398
-34.850937,7.7896466
-40.66837,18.116625
-35.61127,22.432697
-33.90226,14.24936
-35.503277,20.12143
-41.01162,18.104574
-27.879164,30.52004
-26.256296,31.352654
-37.146217,20.612246
-34.369938,13.201376
-32.498978,26.951141
-32.9089,12.032381
-33.56321,15.435583
-30.675014,25.578936
-27.379435,18.223503
-27.358912,29.696903
-29.994287,11.314333
-24.986353,26.768236
-28.653648,29.773806
-35.369606,17.248573
-29.723614,26.009993
-1.5245372,-4.5660067
-33.877514,13.154462
-33.03255,17.098799
-30.05316,10.643126
-26.444788,27.524063
-36.618763,10.895671
-35.358566,13.839313
-29.066153,28.70805
-26.821522,30.996017
-29.174303,27.618324
-35.825462,10.23857
-27.598764,29.2134
-30.8785,13.406769
-36.2038,18.089787
-36.77247,17.348402
-29.267792,25.16965
-29.848013,13.4815855
-29.306032,26.773384
-33.774796,24.132828
-28.267286,30.072958
-29.703445,12.80846
-35.320877,13.984023
-30.860987,12.399744
-31.21864,11.042251
-28.998344,10.786401
-39.805702,22.171444
-39.702095,22.174267
-27.948324,30.150146
-34.008396,10.139066
-42.259945,17.610373
-34.245625,17.019047
-36.197098,24.03729
-27.320398,29.933788
-28.937796,29.056515
-22.640345,15.598658
-36.82055,28.845427
-31.14427,12.423989
-32.769905,18.0597
-50.74161,20.300764
-30.530052,13.425733
-42.363373,16.346085
-30.71059,12.571724
-31.251896,10.858801
-29.188095,30.825014
-28.249718,28.572021
-30.067694,13.02774
-32.831512,25.745924
-36.07278,17.981184
-32.56496,26.042158
-25.877121,27.206049
-27.53391,29.285564
-30.399315,13.427389
-30.393692,12.72245
-45.526978,19.518204
-28.987774,11.524027
-34.228073,13.767814
-29.285736,28.282267
-27.702465,29.363878
-27.51629,21.652617
-27.552008,29.748947
-36.12408,11.005577
-32.788834,31.897873
-33.115757,21.271858
-26.76856,30.881147
-35.877743,9.941004
-34.847965,17.038761
-36.07759,10.044161
-32.03317,9.385658
-38.58863,11.296371
-29.59597,28.628704
-34.330753,13.24649
-32.638565,27.045969
-29.659113,25.981829
-25.270983,32.14397
-27.613146,30.142786
-41.44462,26.178654
-32.589436,27.29602
-33.592777,25.443478
-36.167686,11.086696
-35.42055,10.951775
-37.95987,30.77765
-26.217915,27.427961
-40.228573,25.386415
-37.49592,11.696829
-36.84256,35.52387
-28.896385,27.089989
-26.003887,26.865301
-34.199356,19.817028
-32.257816,11.039377
-39.558727,12.425359
-29.89308,14.564332
-29.541666,28.909489
-27.908815,29.537922
-5.235558,-8.826202
-33.59949,15.725661
-36.992996,22.414337
-27.099571,26.167904
-29.681316,28.558975
-29.107725,28.532753
-34.361942,17.041548
-28.085524,28.337091
-32.73505,25.408638
-29.245747,13.467617
-39.800518,20.385548
-21.883368,20.875324
-34.74333,15.415683
-46.99846,16.94515
-43.68823,17.164999
-32.80076,26.812597
-34.462017,21.272821
-35.68992,9.6503105
-25.500599,29.705648
-29.456547,16.269867
-25.181831,19.657104
-29.965744,8.135937
-30.243793,31.588865
-30.653034,12.6616
-28.88802,27.487955
-27.041456,30.747513
-31.815857,26.741014
-33.073414,13.491696
-35.66375,7.917981
-42.762222,20.335804
-28.548935,17.698656
-29.14155,30.616224
-36.777306,10.241673
-27.616991,26.258661
-24.057035,29.229746
-24.91002,27.9385
-42.905777,17.87442
-31.782753,10.342715
-27.60169,30.070469
-25.716597,22.362268
-37.10692,20.087374
-35.47627,20.776735
-40.87884,14.97474
-32.494766,28.583858
-27.65303,28.493502
-35.87018,18.047142
-29.11925,27.592945
-39.76217,12.656076
-40.202602,21.745478
-44.688335,18.0406
-29.291113,27.626709
-29.64971,14.22253
-33.669567,22.552082
-51.086582,20.279243
-32.32084,27.89645
-31.761662,12.959858
-33.96721,13.771377
-28.474655,28.141495
-42.34476,16.120394
-31.602825,11.605426
-29.741985,25.89414
-42.943478,18.049397
-28.524126,17.867895
-31.475792,10.578656
-36.95418,20.613071
-26.357433,27.100416
-27.989586,29.65917
-40.904915,20.088274
-34.526386,12.045999
-25.3608,21.611853
-31.054611,12.115454
-32.471245,20.171066
-34.966724,17.438425
-27.487041,29.869787
-41.410725,18.902344
-29.388855,30.929844
-28.052498,28.163094
-37.099735,10.083432
-43.55887,18.620968
-33.827873,13.909113
-29.690355,12.539179
-43.351524,25.317577
-34.384785,21.587946
-47.025658,19.835518
-29.071833,29.263544
-24.544004,29.146988
-25.536728,29.943604
-30.516354,18.81227
-29.58944,13.41836
-29.310263,27.569109
-35.859917,17.14159
-38.802406,12.451089
-26.880783,29.388811
-29.11765,26.9954
-33.822914,12.500163
-33.876064,12.038323
-23.467646,10.899254
-41.354267,25.783188
-24.672825,19.812391
-32.264687,12.78306
-33.96021,9.204053
-41.495975,16.80405
-24.791847,27.4518
-28.41329,29.763044
-28.344957,29.784286
-32.145226,12.947221
-34.17525,13.450197
-33.397415,13.010314
-34.157085,22.555054
-28.363592,28.256756
-43.14161,18.76932
-37.16925,20.269402
-37.701225,15.415059
-31.959429,9.659652
-42.251488,15.848276
-29.879189,12.203068
-25.59986,29.82605
-35.825615,10.650416
-34.279247,17.03961
-33.197346,17.800497
-40.389107,21.54803
-36.72449,17.620773
-29.767021,12.760119
-32.886833,8.425151
-35.132694,15.743772
-41.294437,15.177717
-39.034096,20.435873
-50.462967,19.692982
-42.44295,24.990837
-27.914307,29.831894
-27.913134,28.448158
-25.61666,26.857506
-28.65408,27.432817
-33.80713,14.190847
-29.252287,28.12772
-31.512123,26.257664
-32.81949,26.586636
-38.801945,20.294937
-28.605902,19.40638
-31.455778,25.95067
-34.178307,16.892876
-28.660416,26.961845
-27.862509,28.173395
-49.60731,17.920221
-33.98238,22.271797
-21.25473,18.38484
-28.883104,9.688882
-38.561176,19.801418
-24.93555,27.215189
-31.65789,7.2477107
-24.476095,26.724405
-24.831324,27.64573
-37.870457,17.55408
-36.288296,57.493996
-25.476788,27.005947
-44.194454,59.907413
-35.439327,9.470517
-38.80745,12.420603
-44.68664,62.453564
-42.301598,15.276414
-42.3258,15.139412
-35.877438,13.591849
-25.723967,27.205927
-41.988052,15.754765
-31.35404,7.614036
-41.923733,16.786777
-25.43538,26.739206
-36.116413,18.310467
-44.08679,59.86309
-39.305775,13.96485
-40.408234,12.848268
-39.395893,18.070066
-29.07184,12.084888
-29.841204,6.9077353
-44.22721,61.0863
-44.2023,59.528477
-44.751183,63.488716
-38.109478,19.003523
-39.08608,14.772337
-38.55956,19.807287
-29.782976,8.083973
-24.884663,27.85754
-29.430468,8.481962
-29.65369,7.9053
-39.40082,12.119045
-25.711185,26.800032
-35.840054,56.543648
-25.030645,26.119713
-35.527645,13.286724
-37.005684,20.606972
-38.73776,19.304993
-49.613884,18.038065
-38.121235,17.569403
-38.678516,20.159014
-38.06417,18.72799
-38.48415,19.72966
-32.49702,32.345165
-30.085045,6.780403
-29.552849,7.799992
-38.47702,19.530325
-36.019527,18.025406
-50.114433,18.60301
-49.666046,18.000267
-37.899292,17.927147
-29.147629,7.2147393
-39.331627,15.156651
-25.505154,26.861578
-39.051136,13.833223
-39.487717,14.216263
-35.645584,56.29134
-25.632416,27.477222
-38.24241,19.199587
32.592968,69.49268
-30.98853,7.7073464
-29.484919,34.786316
-39.401554,13.972139
-31.8595,28.583027
-36.50702,57.08986
-30.973673,31.7755
-29.128864,38.32767
-39.08801,65.12909
-48.735123,63.66124
-44.88224,64.46864
-48.007572,61.370945
-37.19097,62.49233
-43.337242,64.23447
-48.91267,62.95492
-43.27137,65.36168
-44.5151,62.734703
-48.170586,63.0012
-44.258057,66.89747
-43.055614,63.41168
-43.648693,64.56626
-40.91879,61.024536
-53.69365,33.622715
-40.473648,62.101337
-46.93888,60.707466
-38.99938,61.749424
-40.408813,60.300213
-45.0853,63.84321
-41.098698,60.13933
-19.794548,72.00546
-42.89038,59.80004
-46.17274,63.685726
-40.971497,63.520954
-48.850925,63.38096
-48.204018,64.34274
-40.814434,65.31952
-41.22896,64.94186
-48.922737,63.12127
-41.70554,62.662796
-43.325165,63.548534
-43.38097,60.967846
-36.259323,64.324036
-43.38321,61.337685
-38.350616,65.74059
-43.548454,64.34544
-38.93123,65.357216
-35.3387,66.24941
-43.223774,61.170708
-38.535793,65.33975
-41.955406,62.676323
-42.875893,64.58898
-40.649876,62.55185
-38.920113,65.391205
-41.942234,64.01336
-43.16381,61.06741
-41.99275,62.105522
-41.025238,61.24997
-31.179024,32.06896
-44.740005,63.72232
-42.17542,62.709328
-40.714386,65.88443
-41.418793,64.030106
-36.195824,57.477962
-38.382122,64.36022
-48.085552,63.276604
-43.975494,63.660896
-42.699287,60.99781
-41.81482,64.06773
-42.616135,61.038406
-39.513935,66.12891
-39.002136,65.08811
-53.685825,31.680737
-47.182545,60.679024
-44.841713,61.6134
-43.083088,61.441574
-42.389324,60.29312
-42.465538,61.35398
-42.010696,61.797737
-46.836937,63.651363
-48.294598,64.40787
-40.482464,63.775623
-43.72068,62.502472
-40.2674,64.024895
-49.239857,63.04449
-48.600513,64.40909
-44.8137,61.02508
-40.05444,64.33884
-13.071058,64.691
-38.046875,65.798615
-43.021084,66.08971
-46.8067,63.185783
-37.650448,66.39259
-36.033913,57.648087
-37.376213,66.53275
-36.882393,65.842415
-34.376957,40.853653
-44.833023,63.740097
-47.10595,62.94923
-36.31047,57.39412
-47.496014,63.302277
-44.8228,62.922394
-44.697735,61.406094
-43.703617,63.099346
-44.328896,60.028034
-41.993713,63.342068
-41.103825,63.05915
-44.41544,59.6828
-38.883747,65.17581
-42.947315,62.03706
-45.906685,64.49737
-41.251335,64.806984
-45.065487,63.235542
-39.6908,63.641094
-42.2341,61.96683
-46.999725,63.04463
-42.182884,61.87094
-47.07824,63.673904
-37.901928,65.90471
-41.316166,63.432407
-41.582836,63.144005
-32.000874,85.00759
-44.337673,67.073204
-37.91846,64.26985
-40.324493,66.73453
-40.522224,63.046448
-41.42835,61.409657
-31.82847,85.075226
-39.234,64.31473
-42.529125,60.892532
-44.341534,59.802822
-44.802937,62.49249
-46.06788,61.490604
-48.428246,62.345795
-40.654587,65.074684
-49.356373,63.617226
-47.08575,63.07646
-40.045357,64.75105
-42.585873,59.616333
-42.198624,60.446667
-43.741367,42.73255
-43.063103,65.968796
-40.79814,66.37211
-42.3092,64.04611
-37.892185,65.28556
-42.444088,62.971706
-42.630733,65.23942
-44.09801,59.809975
-34.411224,66.9946
-42.759422,63.30847
-46.326393,62.913948
-46.63918,63.79743
-27.331799,67.824455
-39.05833,64.85203
-47.287415,63.099045
-37.342915,65.483345
-44.96978,61.007095
-41.638634,64.66138
-49.08787,63.00049
-41.556328,65.28235
-49.457794,61.84063
-41.26135,60.21536
-44.257267,63.17836
-48.992355,63.847008
-40.608128,65.3018
-41.72208,63.952034
-43.138233,63.339943
-40.665447,60.105812
-43.185963,64.56115
-40.451054,67.6251
-40.31263,58.565823
-42.30039,65.49815
-43.004154,65.49716
-41.169582,64.99974
-37.755985,64.288925
-49.031822,64.19499
-42.592117,64.01304
-35.93574,66.26624
-38.707092,65.28909
-42.91527,65.89426
-45.053017,63.256004
-48.52539,60.984245
-40.834164,59.002
-43.121475,63.81453
-40.642452,65.14879
-20.995724,74.16146
-48.727757,62.91321
-42.741795,62.736217
-48.68122,63.61212
-41.71993,61.777836
-40.119022,62.363564
-35.826893,66.6296
-19.666775,71.83785
-41.827877,63.90085
-43.573135,62.36205
-41.437836,61.692772
-43.47854,62.504562
-48.96024,64.096085
-41.174393,61.63753
-48.14644,63.34189
-41.67369,65.17717
-42.227238,61.45391
-49.019867,64.00691
-45.982708,63.201756
-43.11367,63.875767
-48.749687,64.03904
-44.461376,62.851624
-39.489666,63.23411
-48.65463,63.16945
-41.056755,61.10506
-47.110096,66.41899
-40.210773,61.64183
-42.967003,63.94619
-41.615112,64.07748
-19.780624,71.587204
-45.097237,63.2872
-38.74982,64.092674
-43.506695,65.287186
-42.93893,63.426598
-39.001995,65.56985
-45.29629,64.89368
-43.387188,64.967384
-41.19266,64.98004
-42.78006,64.46115
-45.07322,64.34673
-53.845547,32.659534
-53.859497,33.00391
-31.270945,83.60063
-44.59207,65.31245
-37.16074,66.142235
-44.439964,61.700905
-42.085693,61.668247
-42.337093,61.27684
-43.365665,64.53532
-20.025425,71.50139
-39.173515,64.43016
-39.144012,61.276905
-43.36258,63.793232
-47.09665,62.952484
-44.656963,64.36323
-42.035114,62.21305
-40.177692,15.501362
-20.188356,17.738926
-39.565964,64.34432
-48.056923,63.87642
-32.653576,84.979355
-40.879177,63.393803
-42.46155,63.795383
-35.643658,57.621613
-43.52501,66.09086
-37.786854,52.77219
-47.658524,50.21389
-46.561947,22.40929
-29.087395,9.659898
-50.826538,51.285233
-55.374893,28.967669
-54.429832,32.333393
-46.95659,62.45916
-42.279716,51.748592
-37.73663,15.125164
-45.68936,50.963497
-50.3255,47.95815
-43.323044,53.33967
-37.884193,52.198856
-46.95754,26.783829
-25.549616,12.771056
-37.84406,13.606976
-49.111248,60.38549
-46.318504,31.03758
-37.163044,10.290524
-27.576374,11.309541
-49.806385,25.610914
-40.843838,50.545975
-45.553936,50.056023
-51.853092,30.108004
-43.26471,57.322727
-29.856297,10.578311
-51.009598,45.492924
-25.951231,10.229114
-25.814423,9.011761
-39.38227,10.977348
-22.11829,10.001245
-45.636116,61.12852
-40.830482,44.821392
-50.58502,24.87096
-39.18982,50.38476
-41.723064,51.859497
-21.856451,12.587252
-44.558174,14.050558
-40.05892,51.823395
-46.729122,44.66556
-46.572124,49.80398
-43.726196,19.264345
-26.210688,8.287997
-53.06865,32.313343
-42.423615,41.7287
-53.39547,32.525208
-40.590324,59.83567
-41.964863,50.321606
-41.397034,65.076744
-51.28037,51.292976
-24.30976,13.098432
-41.51472,51.129112
-38.441246,15.505333
-40.898716,52.246937
-54.743042,31.468475
-38.765125,34.00192
-52.492496,32.57354
-28.17417,6.5355816
-47.973557,38.7409
-39.63073,16.554567
-51.041058,45.7023
-32.90321,45.33398
-50.823822,45.30137
-49.52053,26.505526
-49.208397,53.386673
-34.450306,41.91054
-41.681248,59.22207
-28.421734,9.344428
-37.742516,36.261032
-23.778082,8.616267
-25.607204,20.655214
-47.428898,26.6762
-44.217472,17.46244
-50.231728,50.339436
-19.846224,72.66534
-48.586834,47.375626
-41.973648,57.026745
-47.09397,61.082184
-43.38654,52.540295
-48.262035,45.310234
-40.40782,12.977527
-27.876402,9.492177
-37.6167,45.745525
-49.0396,25.707518
-40.626133,43.638233
-41.976944,17.711378
-31.367243,8.990366
-44.958477,17.2421
-38.311447,13.555682
-42.304462,43.881844
-52.83668,20.925638
-44.057896,34.038147
-32.90805,84.8838
-40.669426,60.13501
-54.84653,30.247732
-39.106052,32.09098
-49.75127,63.130833
-43.139904,50.747025
-40.47453,50.31546
-57.331715,26.864882
-57.010597,26.782543
-37.046215,46.022285
-44.140697,52.758537
-46.209835,49.940342
-36.81267,65.62169
-49.372753,20.458994
-25.942678,9.868262
-50.01648,50.46816
-50.72782,49.77804
-47.388702,51.799553
-44.01526,43.03963
-42.425205,43.320595
-43.48056,47.232433
-37.990303,64.18176
-47.592575,60.61108
-52.44001,36.69432
-44.663197,46.890327
-48.425007,22.381966
-47.961895,24.935068
-44.00124,50.480946
-37.68364,29.189896
-48.65222,44.262268
-28.077072,10.63295
-39.21947,17.95511
-27.734276,14.875841
-46.03494,54.632305
-39.155132,48.775772
-41.219666,53.442738
-45.56554,16.560917
-29.366188,12.91742
-41.116917,53.81829
-36.19267,56.843575
-20.880327,10.654639
-45.849205,53.093327
-20.929901,10.592341
-44.08773,50.492844
-45.876217,49.1814
-41.592117,51.947227
-47.859924,63.258995
-37.979088,43.63511
-46.991814,52.342766
-45.330616,17.317406
-46.003864,27.662489
-40.8584,15.44
-40.658024,50.629646
-40.778088,44.793137
-42.50012,52.065258
-37.179546,64.309044
-41.220062,50.5074
-42.13285,44.594986
-40.633488,15.61048
-23.488958,10.989448
-46.41916,48.2608
-48.05865,42.576416
-22.617222,8.157269
-46.048615,52.382736
-37.159367,8.968742
-34.856236,9.439317
-43.373085,47.958626
-39.954605,51.257797
-46.00287,50.58336
-42.47346,52.114017
-35.870113,9.70866
-44.969208,44.098553
-51.413815,44.787952
-47.20856,52.62302
-53.223896,32.234966
-54.648888,25.85308
-41.74203,51.782333
-45.512493,17.311697
-33.080437,43.077267
-48.220844,60.51136
-28.119997,8.883955
-47.34262,45.184097
-40.706394,50.0305
-39.410942,20.278355
-43.40869,51.67054
-45.779026,49.195065
-47.16465,62.8231
-44.882374,54.222996
-41.558228,63.1729
-42.64043,14.937867
-41.495323,44.22972
-42.135372,39.859444
-50.54207,19.877014
-36.754406,34.806335
-50.446598,26.575916
-49.497673,47.21715
-53.736862,32.82187
-40.60093,59.940823
-39.39183,16.560162
-25.56102,8.8453455
-36.728638,35.21512
-48.87564,30.484934
-40.374973,15.813281
-54.61054,24.966751
-52.665466,32.43947
-47.16298,51.912674
-47.64046,25.095896
-32.678772,85.10547
-49.9866,35.806694
-36.02459,13.567844
-46.745045,55.066055
-42.59999,19.676266
-40.308716,51.12207
-45.393993,53.637184
-46.14473,24.070951
-40.17381,49.499397
-49.064995,46.99536
-48.003708,28.385984
-42.2289,47.236137
-38.753174,17.487867
-47.52498,50.199512
-43.18574,46.078735
-50.1551,44.532627
-40.809666,41.92556
-44.206516,20.813469
-47.40731,45.121037
-47.10111,43.82954
-29.351025,7.4728312
-46.59999,31.175938
-43.58349,42.3352
-41.337147,49.444016
-29.540007,20.632036
-41.377823,49.21114
-44.209145,43.97176
-51.167095,37.34396
-45.863377,23.30901
-40.428135,51.433197
-46.7552,46.411415
-33.847095,11.09392
-34.276424,44.961258
-49.52595,42.38755
-50.66738,47.64469
-48.32303,58.92165
-51.541473,21.715614
-39.412834,51.10441
-35.98475,14.545033
-28.99517,9.376568
-28.050093,9.918078
-42.806545,53.2192
-51.763577,21.172052
-21.414078,10.50519
-48.956955,50.72336
-45.44292,50.90678
-44.159054,53.328346
-53.75486,25.506763
-40.24639,51.73039
-44.13527,64.3876
-40.218323,50.750805
-26.472008,7.667137
-51.433086,48.273674
-24.3494,18.871332
-47.05364,64.659515
-41.065308,51.02089
-30.615992,6.7293963
-42.436356,44.484337
-40.021694,59.88618
-43.689106,50.06783
-48.919212,53.73828
-39.333263,13.973978
-45.74934,59.7477
-45.07264,19.49622
-40.05517,48.34742
-49.902153,45.25909
-47.368916,64.63154
-41.00906,43.06112
-38.253605,15.136597
-45.068806,29.445578
-42.721424,48.262386
-38.389126,62.40221
-44.192894,19.362808
-51.848133,25.18803
-32.748264,10.994446
-41.44185,63.9851
-37.999844,62.06694
-47.03892,53.46998
-39.496555,36.98001
-39.507557,46.22002
-34.683876,37.403046
-26.191914,7.7816315
-54.784397,32.572556
-44.701645,48.666656
-22.627792,9.326271
-48.909782,41.844578
-24.935265,18.97569
-51.28008,46.07512
-46.317745,50.01706
-38.239937,62.508186
-24.812016,17.120405
-28.340271,8.731515
-36.53481,9.3123
-40.481113,16.036135
-44.4611,33.626156
-37.99717,52.25516
-45.27092,20.625269
-40.63819,67.52589
-51.01303,50.95182
-27.864458,16.396326
-46.145317,52.08316
-10.667778,39.878273
-50.99249,23.774694
-48.0801,47.013443
-49.046455,52.482445
-47.139343,66.430145
-41.523895,22.956924
-41.940804,51.69134
-46.14149,48.37409
-26.582157,9.308135
-39.592056,14.279789
-50.926743,50.837914
-44.040142,42.518024
-44.024647,52.205143
-41.058487,44.899925
-43.086445,51.31874
-50.006565,42.09999
-47.457237,47.66788
-50.377228,41.971317
-40.185097,15.938485
-44.413147,41.92054
-23.456118,9.163731
-54.311897,31.372002
-21.22663,21.140837
-42.478924,50.607864
-48.372303,20.808187
-37.381912,45.060345
-48.942764,33.24288
-45.792698,53.3663
-43.561752,53.687885
-44.84684,52.500477
-42.353687,14.871147
-26.848362,15.174122
-25.824146,10.040951
-48.350277,59.020996
-24.90809,19.845808
-47.272053,61.82657
-29.355616,86.33632
-22.247574,9.946446
-43.708042,42.177387
-52.37197,21.709675
-49.913082,41.733482
-25.828938,10.884192
-37.805687,45.20285
-33.91903,43.48101
-44.20249,43.92776
-51.161396,45.779747
-41.934517,56.39345
-49.51574,47.39491
-48.239113,54.085155
-49.948345,41.927498
-42.340412,45.600906
-53.299984,29.749537
-45.133373,50.55769
-26.127935,8.232773
